input_protein,input_ligand,input_docking_grid,output_ligand_name,output_ligand_dir2
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7OLI/7OLI_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7OLI/7OLI_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7OLI/7OLI_ligand_docking_grid_boxsize10.json,7OLI,posebustersv1_predict_sdf_boxsize10/7OLI
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7OLT/7OLT_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7OLT/7OLT_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7OLT/7OLT_ligand_docking_grid_boxsize10.json,7OLT,posebustersv1_predict_sdf_boxsize10/7OLT
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7OMJ/7OMJ_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7OMJ/7OMJ_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7OMJ/7OMJ_ligand_docking_grid_boxsize10.json,7OMJ,posebustersv1_predict_sdf_boxsize10/7OMJ
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7OMX/7OMX_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7OMX/7OMX_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7OMX/7OMX_ligand_docking_grid_boxsize10.json,7OMX,posebustersv1_predict_sdf_boxsize10/7OMX
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7OP9/7OP9_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7OP9/7OP9_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7OP9/7OP9_ligand_docking_grid_boxsize10.json,7OP9,posebustersv1_predict_sdf_boxsize10/7OP9
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7OPG/7OPG_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7OPG/7OPG_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7OPG/7OPG_ligand_docking_grid_boxsize10.json,7OPG,posebustersv1_predict_sdf_boxsize10/7OPG
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7ORW/7ORW_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7ORW/7ORW_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7ORW/7ORW_ligand_docking_grid_boxsize10.json,7ORW,posebustersv1_predict_sdf_boxsize10/7ORW
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7OSO/7OSO_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7OSO/7OSO_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7OSO/7OSO_ligand_docking_grid_boxsize10.json,7OSO,posebustersv1_predict_sdf_boxsize10/7OSO
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7OU8/7OU8_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7OU8/7OU8_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7OU8/7OU8_ligand_docking_grid_boxsize10.json,7OU8,posebustersv1_predict_sdf_boxsize10/7OU8
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7OZ9/7OZ9_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7OZ9/7OZ9_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7OZ9/7OZ9_ligand_docking_grid_boxsize10.json,7OZ9,posebustersv1_predict_sdf_boxsize10/7OZ9
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7OZC/7OZC_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7OZC/7OZC_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7OZC/7OZC_ligand_docking_grid_boxsize10.json,7OZC,posebustersv1_predict_sdf_boxsize10/7OZC
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7P1F/7P1F_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7P1F/7P1F_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7P1F/7P1F_ligand_docking_grid_boxsize10.json,7P1F,posebustersv1_predict_sdf_boxsize10/7P1F
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7P1M/7P1M_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7P1M/7P1M_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7P1M/7P1M_ligand_docking_grid_boxsize10.json,7P1M,posebustersv1_predict_sdf_boxsize10/7P1M
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7P2I/7P2I_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7P2I/7P2I_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7P2I/7P2I_ligand_docking_grid_boxsize10.json,7P2I,posebustersv1_predict_sdf_boxsize10/7P2I
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7P2W/7P2W_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7P2W/7P2W_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7P2W/7P2W_ligand_docking_grid_boxsize10.json,7P2W,posebustersv1_predict_sdf_boxsize10/7P2W
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7P4C/7P4C_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7P4C/7P4C_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7P4C/7P4C_ligand_docking_grid_boxsize10.json,7P4C,posebustersv1_predict_sdf_boxsize10/7P4C
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7P4J/7P4J_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7P4J/7P4J_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7P4J/7P4J_ligand_docking_grid_boxsize10.json,7P4J,posebustersv1_predict_sdf_boxsize10/7P4J
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7P4V/7P4V_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7P4V/7P4V_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7P4V/7P4V_ligand_docking_grid_boxsize10.json,7P4V,posebustersv1_predict_sdf_boxsize10/7P4V
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7P5T/7P5T_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7P5T/7P5T_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7P5T/7P5T_ligand_docking_grid_boxsize10.json,7P5T,posebustersv1_predict_sdf_boxsize10/7P5T
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7P85/7P85_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7P85/7P85_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7P85/7P85_ligand_docking_grid_boxsize10.json,7P85,posebustersv1_predict_sdf_boxsize10/7P85
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7PA4/7PA4_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7PA4/7PA4_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7PA4/7PA4_ligand_docking_grid_boxsize10.json,7PA4,posebustersv1_predict_sdf_boxsize10/7PA4
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7PGX/7PGX_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7PGX/7PGX_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7PGX/7PGX_ligand_docking_grid_boxsize10.json,7PGX,posebustersv1_predict_sdf_boxsize10/7PGX
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7PIH/7PIH_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7PIH/7PIH_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7PIH/7PIH_ligand_docking_grid_boxsize10.json,7PIH,posebustersv1_predict_sdf_boxsize10/7PIH
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7PJQ/7PJQ_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7PJQ/7PJQ_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7PJQ/7PJQ_ligand_docking_grid_boxsize10.json,7PJQ,posebustersv1_predict_sdf_boxsize10/7PJQ
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7PK0/7PK0_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7PK0/7PK0_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7PK0/7PK0_ligand_docking_grid_boxsize10.json,7PK0,posebustersv1_predict_sdf_boxsize10/7PK0
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7PL1/7PL1_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7PL1/7PL1_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7PL1/7PL1_ligand_docking_grid_boxsize10.json,7PL1,posebustersv1_predict_sdf_boxsize10/7PL1
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7POM/7POM_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7POM/7POM_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7POM/7POM_ligand_docking_grid_boxsize10.json,7POM,posebustersv1_predict_sdf_boxsize10/7POM
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7PRI/7PRI_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7PRI/7PRI_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7PRI/7PRI_ligand_docking_grid_boxsize10.json,7PRI,posebustersv1_predict_sdf_boxsize10/7PRI
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7PRM/7PRM_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7PRM/7PRM_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7PRM/7PRM_ligand_docking_grid_boxsize10.json,7PRM,posebustersv1_predict_sdf_boxsize10/7PRM
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7PT3/7PT3_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7PT3/7PT3_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7PT3/7PT3_ligand_docking_grid_boxsize10.json,7PT3,posebustersv1_predict_sdf_boxsize10/7PT3
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7PUV/7PUV_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7PUV/7PUV_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7PUV/7PUV_ligand_docking_grid_boxsize10.json,7PUV,posebustersv1_predict_sdf_boxsize10/7PUV
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7Q19/7Q19_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7Q19/7Q19_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7Q19/7Q19_ligand_docking_grid_boxsize10.json,7Q19,posebustersv1_predict_sdf_boxsize10/7Q19
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7Q25/7Q25_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7Q25/7Q25_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7Q25/7Q25_ligand_docking_grid_boxsize10.json,7Q25,posebustersv1_predict_sdf_boxsize10/7Q25
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7Q27/7Q27_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7Q27/7Q27_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7Q27/7Q27_ligand_docking_grid_boxsize10.json,7Q27,posebustersv1_predict_sdf_boxsize10/7Q27
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7Q2B/7Q2B_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7Q2B/7Q2B_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7Q2B/7Q2B_ligand_docking_grid_boxsize10.json,7Q2B,posebustersv1_predict_sdf_boxsize10/7Q2B
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7Q5I/7Q5I_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7Q5I/7Q5I_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7Q5I/7Q5I_ligand_docking_grid_boxsize10.json,7Q5I,posebustersv1_predict_sdf_boxsize10/7Q5I
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7QE4/7QE4_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7QE4/7QE4_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7QE4/7QE4_ligand_docking_grid_boxsize10.json,7QE4,posebustersv1_predict_sdf_boxsize10/7QE4
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7QF4/7QF4_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7QF4/7QF4_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7QF4/7QF4_ligand_docking_grid_boxsize10.json,7QF4,posebustersv1_predict_sdf_boxsize10/7QF4
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7QFM/7QFM_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7QFM/7QFM_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7QFM/7QFM_ligand_docking_grid_boxsize10.json,7QFM,posebustersv1_predict_sdf_boxsize10/7QFM
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7QGP/7QGP_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7QGP/7QGP_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7QGP/7QGP_ligand_docking_grid_boxsize10.json,7QGP,posebustersv1_predict_sdf_boxsize10/7QGP
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7QHG/7QHG_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7QHG/7QHG_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7QHG/7QHG_ligand_docking_grid_boxsize10.json,7QHG,posebustersv1_predict_sdf_boxsize10/7QHG
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7QHL/7QHL_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7QHL/7QHL_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7QHL/7QHL_ligand_docking_grid_boxsize10.json,7QHL,posebustersv1_predict_sdf_boxsize10/7QHL
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7QK0/7QK0_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7QK0/7QK0_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7QK0/7QK0_ligand_docking_grid_boxsize10.json,7QK0,posebustersv1_predict_sdf_boxsize10/7QK0
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7QPP/7QPP_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7QPP/7QPP_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7QPP/7QPP_ligand_docking_grid_boxsize10.json,7QPP,posebustersv1_predict_sdf_boxsize10/7QPP
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7QSW/7QSW_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7QSW/7QSW_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7QSW/7QSW_ligand_docking_grid_boxsize10.json,7QSW,posebustersv1_predict_sdf_boxsize10/7QSW
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7QTA/7QTA_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7QTA/7QTA_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7QTA/7QTA_ligand_docking_grid_boxsize10.json,7QTA,posebustersv1_predict_sdf_boxsize10/7QTA
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7R3D/7R3D_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7R3D/7R3D_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7R3D/7R3D_ligand_docking_grid_boxsize10.json,7R3D,posebustersv1_predict_sdf_boxsize10/7R3D
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7R59/7R59_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7R59/7R59_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7R59/7R59_ligand_docking_grid_boxsize10.json,7R59,posebustersv1_predict_sdf_boxsize10/7R59
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7R6J/7R6J_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7R6J/7R6J_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7R6J/7R6J_ligand_docking_grid_boxsize10.json,7R6J,posebustersv1_predict_sdf_boxsize10/7R6J
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7R7R/7R7R_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7R7R/7R7R_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7R7R/7R7R_ligand_docking_grid_boxsize10.json,7R7R,posebustersv1_predict_sdf_boxsize10/7R7R
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7R9N/7R9N_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7R9N/7R9N_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7R9N/7R9N_ligand_docking_grid_boxsize10.json,7R9N,posebustersv1_predict_sdf_boxsize10/7R9N
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7RC3/7RC3_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7RC3/7RC3_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7RC3/7RC3_ligand_docking_grid_boxsize10.json,7RC3,posebustersv1_predict_sdf_boxsize10/7RC3
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7REE/7REE_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7REE/7REE_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7REE/7REE_ligand_docking_grid_boxsize10.json,7REE,posebustersv1_predict_sdf_boxsize10/7REE
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7RH3/7RH3_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7RH3/7RH3_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7RH3/7RH3_ligand_docking_grid_boxsize10.json,7RH3,posebustersv1_predict_sdf_boxsize10/7RH3
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7RH8/7RH8_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7RH8/7RH8_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7RH8/7RH8_ligand_docking_grid_boxsize10.json,7RH8,posebustersv1_predict_sdf_boxsize10/7RH8
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7RKW/7RKW_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7RKW/7RKW_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7RKW/7RKW_ligand_docking_grid_boxsize10.json,7RKW,posebustersv1_predict_sdf_boxsize10/7RKW
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7RNI/7RNI_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7RNI/7RNI_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7RNI/7RNI_ligand_docking_grid_boxsize10.json,7RNI,posebustersv1_predict_sdf_boxsize10/7RNI
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7ROR/7ROR_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7ROR/7ROR_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7ROR/7ROR_ligand_docking_grid_boxsize10.json,7ROR,posebustersv1_predict_sdf_boxsize10/7ROR
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7ROU/7ROU_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7ROU/7ROU_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7ROU/7ROU_ligand_docking_grid_boxsize10.json,7ROU,posebustersv1_predict_sdf_boxsize10/7ROU
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7RPZ/7RPZ_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7RPZ/7RPZ_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7RPZ/7RPZ_ligand_docking_grid_boxsize10.json,7RPZ,posebustersv1_predict_sdf_boxsize10/7RPZ
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7RSV/7RSV_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7RSV/7RSV_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7RSV/7RSV_ligand_docking_grid_boxsize10.json,7RSV,posebustersv1_predict_sdf_boxsize10/7RSV
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7RUI/7RUI_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7RUI/7RUI_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7RUI/7RUI_ligand_docking_grid_boxsize10.json,7RUI,posebustersv1_predict_sdf_boxsize10/7RUI
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7RWO/7RWO_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7RWO/7RWO_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7RWO/7RWO_ligand_docking_grid_boxsize10.json,7RWO,posebustersv1_predict_sdf_boxsize10/7RWO
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7RWS/7RWS_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7RWS/7RWS_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7RWS/7RWS_ligand_docking_grid_boxsize10.json,7RWS,posebustersv1_predict_sdf_boxsize10/7RWS
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7RZL/7RZL_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7RZL/7RZL_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7RZL/7RZL_ligand_docking_grid_boxsize10.json,7RZL,posebustersv1_predict_sdf_boxsize10/7RZL
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7S45/7S45_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7S45/7S45_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7S45/7S45_ligand_docking_grid_boxsize10.json,7S45,posebustersv1_predict_sdf_boxsize10/7S45
